label,latitude,longitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,,,,,,,,,,,,,,,,
1247,36.0829541,140.0774883,188.102174,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1248,36.0829172,140.0774818,192.214521,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1249,36.0829004,140.0774773,175.491815,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1250,36.0828922,140.0774781,185.828797,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1251,36.0828827,140.0774769,172.521222,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1252,36.082863,140.0774801,193.775707,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1253,36.0828452,140.0774747,173.916870,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1254,36.0828361,140.0774759,193.248987,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1255,36.0828234,140.0774722,169.498877,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1256,36.0828125,140.0774747,187.946706,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1257,36.0828015,140.0774728,172.025767,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1258,36.0827865,140.0774754,189.800445,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1259,36.0827734,140.0774726,179.158160,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1260,36.0827679,140.0774727,196.043579,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1261,36.0827516,140.0774669,174.290572,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1262,36.0827419,140.0774681,190.710711,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1263,36.0827231,140.0774637,176.593482,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1264,36.0826878,140.0774663,175.755318,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1265,36.082678,140.0774672,193.895866,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1266,36.0826633,140.0774627,174.158974,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1267,36.0826475,140.0774647,186.306664,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1268,36.0826358,140.0774631,168.577605,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1269,36.0826354,140.0774632,168.577609,2,2,0,0,1,-1,,,,,,,,,,,,,,,,
1270,36.082635,140.0774633,168.577609,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
